Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       15     0.00     0.00  std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>* std::__uninitialized_default_n<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*, unsigned long>(std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*, unsigned long)
  0.00      0.00     0.00       15     0.00     0.00  std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>* std::__uninitialized_default_n_a<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*, unsigned long, std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> >(std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*, unsigned long, std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> >&)
  0.00      0.00     0.00       15     0.00     0.00  void std::_Destroy<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*>(std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*, std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*)
  0.00      0.00     0.00       15     0.00     0.00  void std::_Destroy<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*, std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> >(std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*, std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*, std::allocator<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> >&)
  0.00      0.00     0.00       15     0.00     0.00  bool std::operator==<std::__detail::_NFA<std::__cxx11::regex_traits<char> > const>(std::shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> > const> const&, decltype(nullptr))
  0.00      0.00     0.00       14     0.00     0.00  CMatrix::~CMatrix()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::regex_traits<char>::_RegexMask>::new_allocator()
  0.00      0.00     0.00       14     0.00     0.00  void __gnu_cxx::new_allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::destroy<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >(std::__detail::_NFA<std::__cxx11::regex_traits<char> >*)
  0.00      0.00     0.00       14     0.00     0.00  void __gnu_cxx::new_allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::construct<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::locale const&, std::regex_constants::syntax_option_type&>(std::__detail::_NFA<std::__cxx11::regex_traits<char> >*, std::locale const&, std::regex_constants::syntax_option_type&)
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::new_allocator()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::new_allocator()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::~new_allocator()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > const&)
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::new_allocator()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2> >::deallocate(std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long)
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2> >::allocate(unsigned long, void const*)
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::pair<char, char> >::new_allocator()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::new_allocator()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::~new_allocator()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::__aligned_buffer<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::__aligned_buffer()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::__ops::__iter_less_iter()
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::__ops::__iter_equal_to_iter()
  0.00      0.00     0.00       14     0.00     0.00  bool __gnu_cxx::operator==<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > const&)
  0.00      0.00     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2> >::max_size() const
  0.00      0.00     0.00       14     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) const
  0.00      0.00     0.00       14     0.00     0.00  std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::empty() const
  0.00      0.00     0.00       14     0.00     0.00  std::stack<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > > >::empty() const
  0.00      0.00     0.00       14     0.00     0.00  std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::empty() const
  0.00      0.00     0.00       14     0.00     0.00  std::vector<char, std::allocator<char> >::cbegin() const
  0.00      0.00     0.00       14     0.00     0.00  std::__cxx11::match_results<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::size() const
  0.00      0.00     0.00       14     0.00     0.00  std::type_info::operator==(std::type_info const&) const
  0.00      0.00     0.00       14     0.00     0.00  std::allocator<std::__cxx11::regex_traits<char>::_RegexMask>::allocator()
  0.00      0.00     0.00       14     0.00     0.00  std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::allocator()
  0.00      0.00     0.00       14     0.00     0.00  std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::allocator()
  0.00      0.00     0.00       14     0.00     0.00  std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::~allocator()
  0.00      0.00     0.00       14     0.00     0.00  std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::allocator()
  0.00      0.00     0.00       14     0.00     0.00  std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::allocator(std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > const&)
  0.00      0.00     0.00       14     0.00     0.00  std::allocator<std::pair<char, char> >::allocator()
  0.00      0.00     0.00       14     0.00     0.00  std::allocator<unsigned long>::allocator()
  0.00      0.00     0.00       14     0.00     0.00  std::allocator<unsigned long>::~allocator()
  0.00      0.00     0.00       14     0.00     0.00  std::shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> > const>::shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, void>(std::shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >&&)
  0.00      0.00     0.00       14     0.00     0.00  std::shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> > const>::~shared_ptr()
  0.00      0.00     0.00       14     0.00     0.00  std::shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::shared_ptr<std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, std::locale const&, std::regex_constants::syntax_option_type&>(std::_Sp_make_shared_tag, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > > const&, std::locale const&, std::regex_constants::syntax_option_type&)
  0.00      0.00     0.00       14     0.00     0.00  std::shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::~shared_ptr()
  0.00      0.00     0.00       14     0.00     0.00  std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_Deque_impl::_M_swap_data(std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_Deque_impl&)
  0.00      0.00     0.00       14     0.00     0.00  std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_Deque_impl::_Deque_impl()
  0.00      0.00     0.00       14     0.00     0.00  std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_Deque_impl::_Deque_impl(std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >&&)
  0.00      0.00     0.00       14     0.00     0.00  std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_Deque_base(std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >&&)
  0.00      0.00     0.00       14     0.00     0.00  std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_Deque_base(std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >&&, std::integral_constant<bool, true>)
  0.00      0.00     0.00       14     0.00     0.00  std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_Deque_base()
  0.00      0.00     0.00       14     0.00     0.00  std::_Mutex_base<(__gnu_cxx::_Lock_policy)2>::_Mutex_base()
  0.00      0.00     0.00       14     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      0.00     0.00       14     0.00     0.00  std::_Base_bitset<4ul>::_Base_bitset()
  0.00      0.00     0.00       14     0.00     0.00  std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00       14     0.00     0.00  std::_Vector_base<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::_Vector_base()
  0.00      0.00     0.00       14     0.00     0.00  std::_Vector_base<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::_Vector_impl::_Vector_impl()
