Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [58] void __gnu_cxx::new_allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::destroy<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >(std::__detail::_NFA<std::__cxx11::regex_traits<char> >*) [626] void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [813] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_Rb_tree_impl<std::less<long>, true>::_M_initialize()
 [946] void __gnu_cxx::new_allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::construct<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::locale const&, std::regex_constants::syntax_option_type&>(std::__detail::_NFA<std::__cxx11::regex_traits<char> >*, std::locale const&, std::regex_constants::syntax_option_type&) [1259] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::_M_allocate(unsigned long) [814] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_Rb_tree_impl<std::less<long>, true>::_Rb_tree_impl()
 [540] __gnu_cxx::new_allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > > const&) [1283] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::_Vector_impl::_Vector_impl(std::allocator<AssociativeNumber> const&) [815] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_Rb_tree_impl<std::less<long>, true>::~_Rb_tree_impl()
 [947] __gnu_cxx::new_allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::new_allocator() [1526] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::_Vector_impl::_Vector_impl() [816] std::_Rb_tree_node<std::pair<long const, long> >* std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<long const&>&&, std::tuple<>&&)
 [471] __gnu_cxx::new_allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >::~new_allocator() [1267] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::_Vector_impl::~_Vector_impl() [817] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<long const, long> >*)
 [446] __gnu_cxx::new_allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::deallocate(std::__detail::_State<std::__cxx11::regex_traits<char> >*, unsigned long) [1251] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::_M_deallocate(AssociativeNumber*, unsigned long) [464] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<long const, long> >*, std::_Rb_tree_node<std::pair<long const, long> >*, long const&)
 [447] __gnu_cxx::new_allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::allocate(unsigned long, void const*) [1284] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::_M_create_storage(unsigned long) [818] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<long const, long> >*)
 [249] _ZN9__gnu_cxx13new_allocatorINSt8__detail6_StateINSt7__cxx1112regex_traitsIcEEEEE9constructIS6_IS6_EEEvPT_DpOT0_ [1150] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::_M_get_Tp_allocator() [819] void std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<long const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<long const, long> >*, std::piecewise_construct_t const&, std::tuple<long const&>&&, std::tuple<>&&)
 [948] __gnu_cxx::new_allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::new_allocator() [1285] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::_Vector_base(unsigned long, std::allocator<AssociativeNumber> const&) [370] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_get_Node_allocator()
 [949] __gnu_cxx::new_allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::~new_allocator() [1527] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::_Vector_base() [820] std::_Rb_tree_iterator<std::pair<long const, long> > std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<long const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<long const, long> >, std::piecewise_construct_t const&, std::tuple<long const&>&&, std::tuple<>&&)
 [637] __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::deallocate(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*, unsigned long) [1268] std::_Vector_base<AssociativeNumber, std::allocator<AssociativeNumber> >::~_Vector_base() [821] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_get_insert_unique_pos(long const&)
 [278] void __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::destroy<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*) [1260] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned long) [822] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long> >, long const&)
 [638] __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::allocate(unsigned long, void const*) [1286] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl(std::allocator<CMatrix> const&) [371] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::end()
 [442] _ZN9__gnu_cxx13new_allocatorINSt8__detail9_StateSeqINSt7__cxx1112regex_traitsIcEEEEE9constructIS6_IRKS6_EEEvPT_DpOT0_ [1493] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::_Vector_impl() [557] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::begin()
 [393] void __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::construct<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*, std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >&&) [1261] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [305] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_end()
 [950] __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > const&) [1239] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned long) [465] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_S_key(std::_Rb_tree_node<std::pair<long const, long> > const*)
 [951] __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::new_allocator() [1287] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_create_storage(unsigned long) [466] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_S_left(std::_Rb_tree_node_base*)
 [639] __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::~new_allocator() [1149] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [330] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_begin()
 [640] __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*>::deallocate(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >**, unsigned long) [1288] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned long, std::allocator<CMatrix> const&) [823] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_M_erase(std::_Rb_tree_node<std::pair<long const, long> >*)
 [641] __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*>::allocate(unsigned long, void const*) [1494] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base() [824] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_S_right(std::_Rb_tree_node_base*)
 [472] __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*>::new_allocator() [1262] std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [467] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_S_value(std::_Rb_tree_node<std::pair<long const, long> > const*)
 [473] __gnu_cxx::new_allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*>::~new_allocator() [635] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [825] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::_Rb_tree()
 [509] __gnu_cxx::new_allocator<long*>::deallocate(long**, unsigned long) [662] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&) [826] std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long> >, std::less<long>, std::allocator<std::pair<long const, long> > >::~_Rb_tree()
 [510] __gnu_cxx::new_allocator<long*>::allocate(unsigned long, void const*) [722] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1230] std::__detail::_AnyMatcher<std::__cxx11::regex_traits<char>, true, false, false>::_AnyMatcher(std::__cxx11::regex_traits<char> const&)
 [343] __gnu_cxx::new_allocator<long*>::new_allocator() [920] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [265] std::__detail::_State_base::_State_base(std::__detail::_Opcode)
 [344] __gnu_cxx::new_allocator<long*>::~new_allocator() [663] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [703] std::__detail::_CharMatcher<std::__cxx11::regex_traits<char>, false, false>::_CharMatcher(char, std::__cxx11::regex_traits<char> const&)
 [779] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long> > >::deallocate(std::_Rb_tree_node<std::pair<long const, long> >*, unsigned long) [426] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [1045] std::__detail::_ScannerBase::_ScannerBase(std::regex_constants::syntax_option_type)
 [780] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long> > >::destroy<std::pair<long const, long> >(std::pair<long const, long>*) [408] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [6] std::enable_if<std::__detail::__is_contiguous_normal_iter<char const*>::value, std::shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> > const> >::type std::__detail::__compile_nfa<char const*, std::__cxx11::regex_traits<char> >(char const*, char const*, std::__cxx11::regex_traits<char>::locale_type const&, std::regex_constants::syntax_option_type)
 [781] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long> > >::allocate(unsigned long, void const*) [723] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_create_storage(unsigned long) [565] std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_add_char(char)
 [782] _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKllEEE9constructIS4_IRKSt21piecewise_construct_tSt5tupleIIRS3_EESB_IIEEEEEvPT_DpOT0_ [290] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [13] std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_make_cache(std::integral_constant<bool, true>)
 [783] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long> > >::new_allocator() [921] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base() [1113] std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_make_range(char, char)
